Fecha,Productos,Ingreso,Tienda,año,dia,mes
2019-12-20,38,8109,5,2019,Friday,December
2019-12-21,49,8800,5,2019,Saturday,December
2019-12-22,32,6872,5,2019,Sunday,December
2019-12-23,37,7532,5,2019,Monday,December
2019-12-24,19,6916,5,2019,Tuesday,December
2019-12-25,48,9997,5,2019,Wednesday,December
2019-12-26,50,8302,5,2019,Thursday,December
2019-12-27,36,6744,5,2019,Friday,December
2019-12-28,25,8012,5,2019,Saturday,December
2019-12-29,21,7046,5,2019,Sunday,December
2019-12-30,26,5084,5,2019,Monday,December
2019-12-31,46,5021,5,2019,Tuesday,December
2020-01-01,44,5697,5,2020,Wednesday,January
2020-01-02,30,7970,5,2020,Thursday,January
2020-01-03,25,9848,5,2020,Friday,January
2020-01-04,47,6554,5,2020,Saturday,January
2020-01-05,42,8388,5,2020,Sunday,January
2020-01-06,40,9994,5,2020,Monday,January
2020-01-07,39,8330,5,2020,Tuesday,January
2020-01-08,42,5560,5,2020,Wednesday,January
2020-01-09,24,9749,5,2020,Thursday,January
2020-01-10,46,8111,5,2020,Friday,January
2020-01-11,18,5449,5,2020,Saturday,January
2020-01-12,23,8089,5,2020,Sunday,January
2020-01-13,25,6170,5,2020,Monday,January
2020-01-14,19,9749,5,2020,Tuesday,January
2020-01-15,47,7555,5,2020,Wednesday,January
2020-01-16,37,8471,5,2020,Thursday,January
2020-01-17,39,9552,5,2020,Friday,January
2020-01-18,33,9855,5,2020,Saturday,January
2020-01-19,40,7872,5,2020,Sunday,January
2020-01-20,34,9003,5,2020,Monday,January
2020-01-21,40,9032,5,2020,Tuesday,January
2020-01-22,42,9097,5,2020,Wednesday,January
2020-01-23,29,9502,5,2020,Thursday,January
2020-01-24,41,9271,5,2020,Friday,January
2020-01-25,24,8677,5,2020,Saturday,January
2020-01-26,44,6263,5,2020,Sunday,January
2020-01-27,38,8217,5,2020,Monday,January
2020-01-28,28,10000,5,2020,Tuesday,January
2020-01-29,44,6009,5,2020,Wednesday,January
2020-01-30,19,5323,5,2020,Thursday,January
2020-01-31,36,6743,5,2020,Friday,January
2020-02-01,33,8351,5,2020,Saturday,February
2020-02-02,24,7033,5,2020,Sunday,February
2020-02-03,29,7939,5,2020,Monday,February
2020-02-04,17,5686,5,2020,Tuesday,February
2020-02-05,28,8613,5,2020,Wednesday,February
2020-02-06,17,5687,5,2020,Thursday,February
2020-02-07,47,9415,5,2020,Friday,February
2020-02-08,21,8402,5,2020,Saturday,February
2020-02-09,32,5511,5,2020,Sunday,February
2020-02-10,20,9457,5,2020,Monday,February
2020-02-11,37,5320,5,2020,Tuesday,February
2020-02-12,29,9663,5,2020,Wednesday,February
2020-02-13,42,9133,5,2020,Thursday,February
2020-02-14,42,7173,5,2020,Friday,February
2020-02-15,41,6232,5,2020,Saturday,February
2020-02-16,24,6627,5,2020,Sunday,February
2020-02-17,34,5436,5,2020,Monday,February
2020-02-18,33,6428,5,2020,Tuesday,February
2020-02-19,48,9082,5,2020,Wednesday,February
2020-02-20,45,7260,5,2020,Thursday,February
2020-02-21,19,5536,5,2020,Friday,February
2020-02-22,33,5205,5,2020,Saturday,February
2020-02-23,46,8079,5,2020,Sunday,February
2020-02-24,42,5173,5,2020,Monday,February
2020-02-25,29,5176,5,2020,Tuesday,February
2020-02-26,15,9438,5,2020,Wednesday,February
2020-02-27,20,9859,5,2020,Thursday,February
2020-02-28,26,8897,5,2020,Friday,February
2020-02-29,35,7366,5,2020,Saturday,February
2020-03-01,15,7921,5,2020,Sunday,March
2020-03-02,37,5703,5,2020,Monday,March
2020-03-03,17,7211,5,2020,Tuesday,March
2020-03-04,32,9790,5,2020,Wednesday,March
2020-03-05,25,7464,5,2020,Thursday,March
2020-03-06,44,7652,5,2020,Friday,March
2020-03-07,27,9384,5,2020,Saturday,March
2020-03-08,21,9059,5,2020,Sunday,March
2020-03-09,41,9601,5,2020,Monday,March
2020-03-10,30,7529,5,2020,Tuesday,March
2020-03-11,33,7974,5,2020,Wednesday,March
2020-03-12,38,6587,5,2020,Thursday,March
2020-03-13,21,5425,5,2020,Friday,March
2020-03-14,20,9976,5,2020,Saturday,March
2020-03-15,18,5854,5,2020,Sunday,March
2020-03-16,29,5492,5,2020,Monday,March
2020-03-17,22,9779,5,2020,Tuesday,March
2020-03-18,25,7799,5,2020,Wednesday,March
2020-03-19,17,9316,5,2020,Thursday,March
2020-03-20,28,8657,5,2020,Friday,March
2020-03-21,46,9798,5,2020,Saturday,March
2020-03-22,19,5373,5,2020,Sunday,March
2020-03-23,20,7855,5,2020,Monday,March
2020-03-24,46,9303,5,2020,Tuesday,March
2020-03-25,50,8102,5,2020,Wednesday,March
2020-03-26,47,7572,5,2020,Thursday,March
2020-03-27,43,8816,5,2020,Friday,March
2020-03-28,38,5535,5,2020,Saturday,March
2020-03-29,39,5829,5,2020,Sunday,March
2020-03-30,21,5928,5,2020,Monday,March
2020-03-31,50,7163,5,2020,Tuesday,March
2020-04-01,44,6016,5,2020,Wednesday,April
2020-04-02,47,7383,5,2020,Thursday,April
2020-04-03,25,6216,5,2020,Friday,April
2020-04-04,37,7141,5,2020,Saturday,April
2020-04-05,21,6533,5,2020,Sunday,April
2020-04-06,21,5502,5,2020,Monday,April
2020-04-07,20,6322,5,2020,Tuesday,April
2020-04-08,38,7710,5,2020,Wednesday,April
2020-04-09,36,7513,5,2020,Thursday,April
2020-04-10,50,8565,5,2020,Friday,April
2020-04-11,26,7395,5,2020,Saturday,April
2020-04-12,15,9665,5,2020,Sunday,April
2020-04-13,50,5684,5,2020,Monday,April
2020-04-14,35,5540,5,2020,Tuesday,April
2020-04-15,46,6106,5,2020,Wednesday,April
2020-04-16,26,8965,5,2020,Thursday,April
2020-04-17,31,6827,5,2020,Friday,April
2020-04-18,18,8288,5,2020,Saturday,April
2020-04-19,30,6553,5,2020,Sunday,April
2020-04-20,38,6738,5,2020,Monday,April
2020-04-21,49,5072,5,2020,Tuesday,April
2020-04-22,18,5354,5,2020,Wednesday,April
2020-04-23,26,9644,5,2020,Thursday,April
2020-04-24,16,6706,5,2020,Friday,April
2020-04-25,23,6102,5,2020,Saturday,April
2020-04-26,38,9586,5,2020,Sunday,April
2020-04-27,46,6474,5,2020,Monday,April
2020-04-28,36,9066,5,2020,Tuesday,April
2020-04-29,18,5877,5,2020,Wednesday,April
2020-04-30,46,7210,5,2020,Thursday,April
2020-05-01,17,9241,5,2020,Friday,May
2020-05-02,23,6252,5,2020,Saturday,May
2020-05-03,36,7303,5,2020,Sunday,May
2020-05-04,35,6078,5,2020,Monday,May
2020-05-05,20,8905,5,2020,Tuesday,May
2020-05-06,16,6502,5,2020,Wednesday,May
2020-05-07,21,7538,5,2020,Thursday,May
2020-05-08,30,8485,5,2020,Friday,May
2020-05-09,46,5338,5,2020,Saturday,May
2020-05-10,26,5631,5,2020,Sunday,May
2020-05-11,50,5743,5,2020,Monday,May
2020-05-12,48,5679,5,2020,Tuesday,May
2020-05-13,44,6476,5,2020,Wednesday,May
2020-05-14,15,5192,5,2020,Thursday,May
2020-05-15,22,5912,5,2020,Friday,May
2020-05-16,29,6942,5,2020,Saturday,May
2020-05-17,34,7475,5,2020,Sunday,May
2020-05-18,19,9899,5,2020,Monday,May
2020-05-19,15,5661,5,2020,Tuesday,May
2020-05-20,33,9234,5,2020,Wednesday,May
2020-05-21,40,9090,5,2020,Thursday,May
2020-05-22,47,5776,5,2020,Friday,May
2020-05-23,24,6992,5,2020,Saturday,May
2020-05-24,24,9347,5,2020,Sunday,May
2020-05-25,32,7451,5,2020,Monday,May
2020-05-26,32,5160,5,2020,Tuesday,May
2020-05-27,50,5866,5,2020,Wednesday,May
2020-05-28,30,7923,5,2020,Thursday,May
2020-05-29,50,7394,5,2020,Friday,May
2020-05-30,43,6639,5,2020,Saturday,May
2020-05-31,31,9074,5,2020,Sunday,May
2020-06-01,19,8015,5,2020,Monday,June
2020-06-02,45,9332,5,2020,Tuesday,June
2020-06-03,31,5542,5,2020,Wednesday,June
2020-06-04,29,7055,5,2020,Thursday,June
2020-06-05,38,5808,5,2020,Friday,June
2020-06-06,15,8884,5,2020,Saturday,June
2020-06-07,29,9827,5,2020,Sunday,June
2020-06-08,22,8451,5,2020,Monday,June
2020-06-09,18,7055,5,2020,Tuesday,June
2020-06-10,40,9293,5,2020,Wednesday,June
2020-06-11,45,6250,5,2020,Thursday,June
2020-06-12,16,7133,5,2020,Friday,June
2020-06-13,19,9495,5,2020,Saturday,June
2020-06-14,39,8745,5,2020,Sunday,June
2020-06-15,16,8858,5,2020,Monday,June
2020-06-16,49,8591,5,2020,Tuesday,June
2020-06-17,23,5120,5,2020,Wednesday,June
2020-06-18,24,5602,5,2020,Thursday,June
2020-06-19,21,9629,5,2020,Friday,June
2020-06-20,23,9465,5,2020,Saturday,June
2020-06-21,22,5755,5,2020,Sunday,June
2020-06-22,31,8383,5,2020,Monday,June
2020-06-23,36,8552,5,2020,Tuesday,June
2020-06-24,23,7238,5,2020,Wednesday,June
2020-06-25,20,8520,5,2020,Thursday,June
2020-06-26,29,5747,5,2020,Friday,June
2020-06-27,50,5426,5,2020,Saturday,June
2020-06-28,23,6414,5,2020,Sunday,June
2020-06-29,44,7033,5,2020,Monday,June
2020-06-30,28,9196,5,2020,Tuesday,June
2020-07-01,49,5597,5,2020,Wednesday,July
2020-07-02,50,6407,5,2020,Thursday,July
2020-07-03,15,9400,5,2020,Friday,July
2020-07-04,22,9697,5,2020,Saturday,July
2020-07-05,34,9257,5,2020,Sunday,July
2020-07-06,33,8014,5,2020,Monday,July
2020-07-07,25,9198,5,2020,Tuesday,July
2020-07-08,38,5012,5,2020,Wednesday,July
2020-07-09,48,9984,5,2020,Thursday,July
2020-07-10,37,7930,5,2020,Friday,July
2020-07-11,18,6954,5,2020,Saturday,July
2020-07-12,44,9610,5,2020,Sunday,July
2020-07-13,47,7361,5,2020,Monday,July
2020-07-14,33,8910,5,2020,Tuesday,July
2020-07-15,23,9360,5,2020,Wednesday,July
2020-07-16,15,7642,5,2020,Thursday,July
2020-07-17,35,8086,5,2020,Friday,July
2020-07-18,30,5722,5,2020,Saturday,July
2020-07-19,49,8308,5,2020,Sunday,July
2020-07-20,26,9066,5,2020,Monday,July
2020-07-21,41,6317,5,2020,Tuesday,July
2020-07-22,46,6502,5,2020,Wednesday,July
2020-07-23,44,6878,5,2020,Thursday,July
2020-07-24,50,7116,5,2020,Friday,July
2020-07-25,46,6377,5,2020,Saturday,July
2020-07-26,16,6117,5,2020,Sunday,July
2020-07-27,34,8588,5,2020,Monday,July
2020-07-28,16,5047,5,2020,Tuesday,July
2020-07-29,37,5069,5,2020,Wednesday,July
2020-07-30,19,8063,5,2020,Thursday,July
2020-07-31,34,7895,5,2020,Friday,July
2020-08-01,39,6575,5,2020,Saturday,August
2020-08-02,18,5496,5,2020,Sunday,August
2020-08-03,46,7399,5,2020,Monday,August
2020-08-04,18,9179,5,2020,Tuesday,August
2020-08-05,34,8042,5,2020,Wednesday,August
2020-08-06,26,8814,5,2020,Thursday,August
2020-08-07,21,6713,5,2020,Friday,August
2020-08-08,18,8154,5,2020,Saturday,August
2020-08-09,25,5896,5,2020,Sunday,August
2020-08-10,34,9631,5,2020,Monday,August
2020-08-11,18,6952,5,2020,Tuesday,August
2020-08-12,47,5828,5,2020,Wednesday,August
2020-08-13,37,5242,5,2020,Thursday,August
2020-08-14,36,8982,5,2020,Friday,August
2020-08-15,25,8897,5,2020,Saturday,August
2020-08-16,34,6106,5,2020,Sunday,August
2020-08-17,15,8699,5,2020,Monday,August
2020-08-18,19,7461,5,2020,Tuesday,August
2020-08-19,50,7543,5,2020,Wednesday,August
2020-08-20,19,5437,5,2020,Thursday,August
2020-08-21,33,5979,5,2020,Friday,August
2020-08-22,29,7924,5,2020,Saturday,August
2020-08-23,31,7577,5,2020,Sunday,August
2020-08-24,50,5466,5,2020,Monday,August
2020-08-25,17,7331,5,2020,Tuesday,August
2020-08-26,16,6200,5,2020,Wednesday,August
2020-08-27,32,9125,5,2020,Thursday,August
2020-08-28,16,7883,5,2020,Friday,August
2020-08-29,34,9870,5,2020,Saturday,August
2020-08-30,41,9620,5,2020,Sunday,August
2020-08-31,24,6148,5,2020,Monday,August
2020-09-01,26,9039,5,2020,Tuesday,September
2020-09-02,50,8445,5,2020,Wednesday,September
2020-09-03,34,6801,5,2020,Thursday,September
2020-09-04,45,7740,5,2020,Friday,September
2020-09-05,31,6230,5,2020,Saturday,September
2020-09-06,21,8227,5,2020,Sunday,September
2020-09-07,44,9986,5,2020,Monday,September
2020-09-08,23,7710,5,2020,Tuesday,September
2020-09-09,18,6311,5,2020,Wednesday,September
2020-09-10,50,5911,5,2020,Thursday,September
2020-09-11,19,9212,5,2020,Friday,September
2020-09-12,24,8025,5,2020,Saturday,September
2020-09-13,41,5835,5,2020,Sunday,September
2020-09-14,35,9755,5,2020,Monday,September
2020-09-15,36,5036,5,2020,Tuesday,September
2020-09-16,41,7015,5,2020,Wednesday,September
2020-09-17,46,5342,5,2020,Thursday,September
2020-09-18,31,9342,5,2020,Friday,September
2020-09-19,49,7506,5,2020,Saturday,September
2020-09-20,23,9161,5,2020,Sunday,September
2020-09-21,19,9522,5,2020,Monday,September
2020-09-22,15,6949,5,2020,Tuesday,September
2020-09-23,48,6759,5,2020,Wednesday,September
2020-09-24,27,8670,5,2020,Thursday,September
2020-09-25,26,6814,5,2020,Friday,September
2020-09-26,44,6651,5,2020,Saturday,September
2020-09-27,24,8329,5,2020,Sunday,September
2020-09-28,44,5218,5,2020,Monday,September
2020-09-29,47,7095,5,2020,Tuesday,September
2020-09-30,27,9844,5,2020,Wednesday,September
2020-10-01,45,5420,5,2020,Thursday,October
2020-10-02,34,8060,5,2020,Friday,October
2020-10-03,40,5635,5,2020,Saturday,October
2020-10-04,20,6744,5,2020,Sunday,October
2020-10-05,50,6688,5,2020,Monday,October
2020-10-06,22,7600,5,2020,Tuesday,October
2020-10-07,48,7591,5,2020,Wednesday,October
2020-10-08,27,5418,5,2020,Thursday,October
2020-10-09,38,5538,5,2020,Friday,October
2020-10-10,48,9383,5,2020,Saturday,October
2020-10-11,17,7816,5,2020,Sunday,October
2020-10-12,26,6886,5,2020,Monday,October
2020-10-13,48,7650,5,2020,Tuesday,October
2020-10-14,47,6004,5,2020,Wednesday,October
2020-10-15,15,5421,5,2020,Thursday,October
2020-10-16,34,6036,5,2020,Friday,October
2020-10-17,21,8019,5,2020,Saturday,October
2020-10-18,46,9633,5,2020,Sunday,October
2020-10-19,26,5796,5,2020,Monday,October
2020-10-20,15,9894,5,2020,Tuesday,October
2020-10-21,33,9855,5,2020,Wednesday,October
2020-10-22,45,9426,5,2020,Thursday,October
2020-10-23,47,7549,5,2020,Friday,October
2020-10-24,36,8745,5,2020,Saturday,October
2020-10-25,39,8408,5,2020,Sunday,October
2020-10-26,45,9613,5,2020,Monday,October
2020-10-27,20,6284,5,2020,Tuesday,October
2020-10-28,46,9955,5,2020,Wednesday,October
2020-10-29,46,8419,5,2020,Thursday,October
2020-10-30,21,8201,5,2020,Friday,October
2020-10-31,17,5092,5,2020,Saturday,October
2020-11-01,31,8844,5,2020,Sunday,November
2020-11-02,43,9968,5,2020,Monday,November
2020-11-03,32,9919,5,2020,Tuesday,November
2020-11-04,37,9635,5,2020,Wednesday,November
2020-11-05,27,8687,5,2020,Thursday,November
2020-11-06,38,6308,5,2020,Friday,November
2020-11-07,42,5566,5,2020,Saturday,November
2020-11-08,26,9569,5,2020,Sunday,November
2020-11-09,37,8043,5,2020,Monday,November
2020-11-10,41,9449,5,2020,Tuesday,November
2020-11-11,47,9913,5,2020,Wednesday,November
2020-11-12,29,9698,5,2020,Thursday,November
2020-11-13,48,6177,5,2020,Friday,November
2020-11-14,41,6484,5,2020,Saturday,November
2020-11-15,38,9645,5,2020,Sunday,November
2020-11-16,17,6895,5,2020,Monday,November
2020-11-17,33,9077,5,2020,Tuesday,November
2020-11-18,25,7932,5,2020,Wednesday,November
2020-11-19,24,5657,5,2020,Thursday,November
2020-11-20,36,5026,5,2020,Friday,November
2020-11-21,34,5080,5,2020,Saturday,November
2020-11-22,19,7635,5,2020,Sunday,November
2020-11-23,45,7484,5,2020,Monday,November
2020-11-24,49,8184,5,2020,Tuesday,November
2020-11-25,40,5722,5,2020,Wednesday,November
2020-11-26,49,8265,5,2020,Thursday,November
2020-11-27,45,5703,5,2020,Friday,November
2020-11-28,43,8235,5,2020,Saturday,November
2020-11-29,24,6655,5,2020,Sunday,November
2020-11-30,30,7930,5,2020,Monday,November
2020-12-01,45,6289,5,2020,Tuesday,December
2020-12-02,49,9535,5,2020,Wednesday,December
2020-12-03,15,8291,5,2020,Thursday,December
2020-12-04,23,8014,5,2020,Friday,December
2020-12-05,45,7750,5,2020,Saturday,December
2020-12-06,18,5696,5,2020,Sunday,December
2020-12-07,37,5882,5,2020,Monday,December
2020-12-08,36,9102,5,2020,Tuesday,December
2020-12-09,43,8992,5,2020,Wednesday,December
2020-12-10,20,8312,5,2020,Thursday,December
2020-12-11,41,7681,5,2020,Friday,December
2020-12-12,31,9863,5,2020,Saturday,December
2020-12-13,32,9484,5,2020,Sunday,December
2020-12-14,35,6738,5,2020,Monday,December
2020-12-15,40,8389,5,2020,Tuesday,December
2020-12-16,47,9138,5,2020,Wednesday,December
2020-12-17,30,8501,5,2020,Thursday,December
2020-12-18,45,7166,5,2020,Friday,December
2020-12-19,31,9645,5,2020,Saturday,December
2020-12-20,27,5701,5,2020,Sunday,December
2020-12-21,43,7691,5,2020,Monday,December
2020-12-22,49,5925,5,2020,Tuesday,December
2020-12-23,20,9204,5,2020,Wednesday,December
2020-12-24,38,5284,5,2020,Thursday,December
2020-12-25,44,8628,5,2020,Friday,December
2020-12-26,29,8659,5,2020,Saturday,December
2020-12-27,20,5659,5,2020,Sunday,December
2020-12-28,45,7185,5,2020,Monday,December
2020-12-29,36,6707,5,2020,Tuesday,December
2020-12-30,27,6293,5,2020,Wednesday,December
2020-12-31,39,8713,5,2020,Thursday,December
2021-01-01,31,9852,5,2021,Friday,January
2021-01-02,28,9181,5,2021,Saturday,January
2021-01-03,48,5763,5,2021,Sunday,January
2021-01-04,15,7966,5,2021,Monday,January
2021-01-05,47,5560,5,2021,Tuesday,January
2021-01-06,43,7816,5,2021,Wednesday,January
2021-01-07,29,5136,5,2021,Thursday,January
2021-01-08,25,6496,5,2021,Friday,January
2021-01-09,28,5817,5,2021,Saturday,January
2021-01-10,37,7250,5,2021,Sunday,January
2021-01-11,25,9185,5,2021,Monday,January
2021-01-12,47,9838,5,2021,Tuesday,January
2021-01-13,32,6388,5,2021,Wednesday,January
2021-01-14,39,8241,5,2021,Thursday,January
2021-01-15,20,6472,5,2021,Friday,January
2021-01-16,29,8296,5,2021,Saturday,January
2021-01-17,45,5855,5,2021,Sunday,January
2021-01-18,42,5428,5,2021,Monday,January
2021-01-19,36,8209,5,2021,Tuesday,January
2021-01-20,17,7656,5,2021,Wednesday,January
2021-01-21,27,8047,5,2021,Thursday,January
2021-01-22,27,8136,5,2021,Friday,January
2021-01-23,20,9862,5,2021,Saturday,January
2021-01-24,33,6450,5,2021,Sunday,January
2021-01-25,25,5679,5,2021,Monday,January
2021-01-26,28,7714,5,2021,Tuesday,January
2021-01-27,39,9819,5,2021,Wednesday,January
2021-01-28,22,7488,5,2021,Thursday,January
2021-01-29,30,9676,5,2021,Friday,January
2021-01-30,23,6574,5,2021,Saturday,January
2021-01-31,27,5994,5,2021,Sunday,January
2021-02-01,20,7107,5,2021,Monday,February
2021-02-02,30,5433,5,2021,Tuesday,February
2021-02-03,31,9531,5,2021,Wednesday,February
2021-02-04,27,5669,5,2021,Thursday,February
2021-02-05,26,6634,5,2021,Friday,February
2021-02-06,17,5199,5,2021,Saturday,February
2021-02-07,18,8811,5,2021,Sunday,February
2021-02-08,18,6787,5,2021,Monday,February
2021-02-09,46,7248,5,2021,Tuesday,February
2021-02-10,36,7893,5,2021,Wednesday,February
2021-02-11,48,5113,5,2021,Thursday,February
2021-02-12,20,8520,5,2021,Friday,February
2021-02-13,25,7304,5,2021,Saturday,February
2021-02-14,35,8996,5,2021,Sunday,February
2021-02-15,26,7769,5,2021,Monday,February
2021-02-16,25,5338,5,2021,Tuesday,February
2021-02-17,41,9275,5,2021,Wednesday,February
2021-02-18,37,8373,5,2021,Thursday,February
2021-02-19,33,7443,5,2021,Friday,February
2021-02-20,39,6620,5,2021,Saturday,February
2021-02-21,50,7231,5,2021,Sunday,February
2021-02-22,17,9788,5,2021,Monday,February
2021-02-23,16,6553,5,2021,Tuesday,February
2021-02-24,46,8353,5,2021,Wednesday,February
2021-02-25,24,8183,5,2021,Thursday,February
2021-02-26,26,7396,5,2021,Friday,February
2021-02-27,48,7132,5,2021,Saturday,February
2021-02-28,30,8474,5,2021,Sunday,February
2021-03-01,48,5861,5,2021,Monday,March
2021-03-02,50,5037,5,2021,Tuesday,March
2021-03-03,38,8668,5,2021,Wednesday,March
2021-03-04,38,6749,5,2021,Thursday,March
2021-03-05,20,5324,5,2021,Friday,March
2021-03-06,35,5761,5,2021,Saturday,March
2021-03-07,26,8275,5,2021,Sunday,March
2021-03-08,25,5684,5,2021,Monday,March
2021-03-09,27,9047,5,2021,Tuesday,March
2021-03-10,26,7895,5,2021,Wednesday,March
2021-03-11,18,9561,5,2021,Thursday,March
2021-03-12,34,8621,5,2021,Friday,March
2021-03-13,35,7493,5,2021,Saturday,March
2021-03-14,27,8108,5,2021,Sunday,March
2021-03-15,32,7811,5,2021,Monday,March
2021-03-16,23,9411,5,2021,Tuesday,March
2021-03-17,42,7853,5,2021,Wednesday,March
2021-03-18,31,6928,5,2021,Thursday,March
2021-03-19,16,7432,5,2021,Friday,March
2021-03-20,50,8592,5,2021,Saturday,March
2021-03-21,18,8075,5,2021,Sunday,March
2021-03-22,19,5037,5,2021,Monday,March
2021-03-23,36,7782,5,2021,Tuesday,March
2021-03-24,24,5050,5,2021,Wednesday,March
2021-03-25,21,7119,5,2021,Thursday,March
2021-03-26,45,5286,5,2021,Friday,March
2021-03-27,28,8519,5,2021,Saturday,March
2021-03-28,16,6719,5,2021,Sunday,March
2021-03-29,15,8328,5,2021,Monday,March
2021-03-30,15,7122,5,2021,Tuesday,March
2021-03-31,42,5345,5,2021,Wednesday,March
2021-04-01,46,7016,5,2021,Thursday,April
2021-04-02,39,8922,5,2021,Friday,April
2021-04-03,48,9945,5,2021,Saturday,April
2021-04-04,21,7074,5,2021,Sunday,April
2021-04-05,19,6064,5,2021,Monday,April
2021-04-06,19,8267,5,2021,Tuesday,April
2021-04-07,24,7131,5,2021,Wednesday,April
2021-04-08,18,8656,5,2021,Thursday,April
2021-04-09,15,7281,5,2021,Friday,April
2021-04-10,29,8394,5,2021,Saturday,April
2021-04-11,27,5155,5,2021,Sunday,April
2021-04-12,15,5980,5,2021,Monday,April
2021-04-13,46,8653,5,2021,Tuesday,April
2021-04-14,23,5696,5,2021,Wednesday,April
2021-04-15,40,9261,5,2021,Thursday,April
2021-04-16,23,7416,5,2021,Friday,April
2021-04-17,30,7054,5,2021,Saturday,April
2021-04-18,24,6411,5,2021,Sunday,April
2021-04-19,50,8145,5,2021,Monday,April
2021-04-20,40,9427,5,2021,Tuesday,April
2021-04-21,43,6425,5,2021,Wednesday,April
2021-04-22,32,6185,5,2021,Thursday,April
2021-04-23,41,9154,5,2021,Friday,April
2021-04-24,22,6437,5,2021,Saturday,April
2021-04-25,47,5598,5,2021,Sunday,April
2021-04-26,15,5424,5,2021,Monday,April
2021-04-27,38,9211,5,2021,Tuesday,April
2021-04-28,18,7778,5,2021,Wednesday,April
2021-04-29,49,8506,5,2021,Thursday,April
2021-04-30,31,9296,5,2021,Friday,April
2021-05-01,21,7423,5,2021,Saturday,May
2021-05-02,48,9743,5,2021,Sunday,May
2021-05-03,38,8753,5,2021,Monday,May
2021-05-04,20,6788,5,2021,Tuesday,May
2021-05-05,31,8524,5,2021,Wednesday,May
2021-05-06,21,7811,5,2021,Thursday,May
2021-05-07,33,8229,5,2021,Friday,May
2021-05-08,18,7416,5,2021,Saturday,May
2021-05-09,23,8891,5,2021,Sunday,May
2021-05-10,21,6509,5,2021,Monday,May
